                  国证2000 (399303) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	   MA.MA5   	   MA.MA6   	   MA.MA7   	   MA.MA8   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	市盈率.      	市盈率.      	市盈率.PE百分比	 
 2018/07/09	 5821.85	 5939.19	 5821.85	 5938.99	       98771672	    5925.82	    5958.85	    6118.99	    6699.40	           	           	           	           	           	          0	   98771672	  107499776	  104811248	       0.00	           	           	
 2018/07/10	 5940.82	 5986.24	 5926.21	 5985.82	      101225392	    5905.81	    5956.63	    6085.29	    6680.00	           	           	           	           	           	          0	  101225392	  104202656	  105171032	       0.00	           	           	
 2018/07/11	 5907.50	 5907.50	 5764.93	 5847.78	      113578920	    5880.84	    5944.53	    6042.40	    6658.57	           	           	           	           	           	          0	  113578920	  105723224	  107168416	       0.00	           	           	
 2018/07/12	 5836.75	 6009.98	 5836.75	 5997.73	      122805760	    5918.98	    5953.84	    6012.57	    6640.10	           	           	           	           	           	          0	  122805760	  109797672	  110122856	       0.00	           	           	
 2018/07/13	 5994.85	 6025.13	 5985.58	 6017.14	      111876320	    5957.49	    5948.28	    5985.24	    6624.57	           	           	           	           	           	          0	  111876320	  109651608	  110275840	       0.00	           	           	
 2018/07/16	 6008.28	 6023.82	 5983.19	 6020.12	      101407848	    5973.72	    5949.77	    5965.47	    6607.71	           	           	           	           	           	          0	  101407848	  110178840	  108839312	       0.00	           	           	
 2018/07/17	 6011.14	 6036.52	 5967.41	 6036.28	      100737400	    5983.81	    5944.81	    5968.49	    6590.91	           	           	           	           	           	          0	  100737400	  110081256	  107141960	       0.00	           	           	
 2018/07/18	 6039.36	 6081.59	 6012.17	 6012.17	      113168072	    6016.69	    5948.77	    5966.91	    6576.15	           	           	           	           	           	          0	  113168072	  109999080	  107861160	       0.00	           	           	
 2018/07/19	 5998.30	 6021.73	 5919.56	 5943.76	      102937568	    6005.89	    5962.44	    5969.31	    6561.18	           	           	           	           	           	          0	  102937568	  106025440	  107911568	       0.00	           	           	
 2018/07/20	 5933.73	 6015.20	 5905.40	 6005.52	       99343584	    6003.57	    5980.53	    5970.68	    6544.83	           	           	           	           	           	          0	   99343584	  103518896	  106585256	       0.00	           	           	
 2018/07/23	 5979.85	 6045.63	 5961.53	 6045.56	      116026104	    6008.66	    5991.19	    5975.02	    6528.47	           	           	           	           	           	          0	  116026104	  106442544	  108310704	       0.00	           	           	
 2018/07/24	 6043.85	 6145.21	 6038.07	 6144.72	      144681888	    6030.35	    6007.08	    5981.86	    6515.81	           	           	           	           	           	          0	  144681888	  115231448	  112656344	       0.00	           	           	
 2018/07/25	 6144.27	 6172.06	 6138.18	 6160.21	      133233896	    6059.95	    6038.32	    5991.43	    6503.22	           	           	           	           	           	          0	  133233896	  119244608	  114621848	       0.00	           	           	
 2018/07/26	 6156.38	 6178.59	 6139.31	 6156.06	      151951872	    6102.41	    6054.15	    6004.00	    6491.03	           	           	           	           	           	          0	  151951872	  129047472	  117536464	       0.00	           	           	
 2018/07/27	 6146.96	 6155.74	 6108.77	 6118.63	      135642160	    6125.04	    6064.30	    6006.29	    6477.13	           	           	           	           	           	          0	  135642160	  136307184	  119913040	       0.00	           	           	
 2018/07/30	 6104.08	 6117.47	 6000.56	 6027.29	      122703472	    6121.38	    6065.02	    6007.39	    6461.76	           	           	           	           	           	          0	  122703472	  137642656	  122042608	       0.00	           	           	
 2018/07/31	 6013.56	 6046.09	 5999.39	 6028.46	       98909000	    6098.13	    6064.24	    6004.52	    6444.41	           	           	           	           	           	          0	   98909000	  128488088	  121859776	       0.00	           	           	
 2018/08/01	 6035.85	 6064.14	 5942.73	 5942.73	      114097112	    6054.63	    6057.29	    6003.03	    6424.93	           	           	           	           	           	          0	  114097112	  124660720	  121952680	       0.00	           	           	
 2018/08/02	 5918.42	 5918.42	 5665.21	 5795.93	      137299536	    5982.61	    6042.51	    6002.48	    6402.89	           	           	           	           	           	          0	  137299536	  121730256	  125388864	       0.00	           	           	
 2018/08/03	 5779.41	 5808.95	 5732.29	 5732.33	      102375504	    5905.35	    6015.19	    5997.86	    6379.13	           	           	           	           	           	          0	  102375504	  115076928	  125692056	       0.00	           	           	
 2018/08/06	 5709.39	 5739.53	 5588.60	 5622.13	      104133536	    5824.32	    5972.85	    5982.02	    6354.87	           	           	           	           	           	          0	  104133536	  111362944	  124502800	       0.00	           	           	
 2018/08/07	 5623.52	 5764.88	 5590.77	 5764.85	      111539008	    5771.59	    5934.86	    5970.97	    6333.79	           	           	           	           	           	          0	  111539008	  113888936	  121188504	       0.00	           	           	
 2018/08/08	 5751.52	 5762.82	 5674.79	 5680.19	      120181784	    5719.09	    5886.86	    5962.59	    6310.04	           	           	           	           	           	          0	  120181784	  115105872	  119883288	       0.00	           	           	
 2018/08/09	 5657.29	 5818.94	 5642.96	 5798.37	      126127192	    5719.57	    5851.09	    5952.62	    6288.71	           	           	           	           	           	          0	  126127192	  112871408	  117300824	       0.00	           	           	
 2018/08/10	 5791.03	 5834.38	 5781.55	 5831.35	      105978184	    5739.38	    5822.36	    5943.33	    6268.27	           	           	           	           	           	          0	  105978184	  113591936	  114334424	       0.00	           	           	
 2018/08/13	 5766.40	 5846.73	 5737.60	 5845.70	      102120576	    5784.09	    5804.20	    5934.61	    6247.54	           	           	           	           	           	          0	  102120576	  113189352	  112276136	       0.00	           	           	
 2018/08/14	 5836.07	 5861.45	 5820.00	 5840.34	      100619312	    5799.19	    5785.39	    5924.82	    6225.26	           	           	           	           	           	          0	  100619312	  111005416	  112447184	       0.00	           	           	
 2018/08/15	 5836.52	 5839.78	 5729.43	 5734.57	      103230976	    5810.07	    5764.58	    5910.94	    6200.71	           	           	           	           	           	          0	  103230976	  107615248	  111360552	       0.00	           	           	
 2018/08/16	 5672.80	 5737.32	 5617.57	 5674.45	       96986224	    5785.28	    5752.43	    5897.47	    6176.30	           	           	           	           	           	          0	   96986224	  101787056	  107329224	       0.00	           	           	
 2018/08/17	 5707.05	 5732.58	 5561.83	 5573.29	       95963296	    5733.67	    5736.52	    5875.86	    6150.43	           	           	           	           	           	          0	   95963296	   99784080	  106688000	       0.00	           	           	
 2018/08/20	 5562.31	 5600.17	 5485.72	 5600.17	       89067744	    5684.56	    5734.33	    5853.59	    6126.10	           	           	           	           	           	          0	   89067744	   97173520	  105181424	       0.00	           	           	
 2018/08/21	 5596.52	 5666.99	 5581.65	 5661.47	       88643528	    5648.79	    5723.99	    5829.43	    6103.63	           	           	           	           	           	          0	   88643528	   94778352	  102891880	       0.00	           	           	
 2018/08/22	 5648.45	 5648.45	 5592.14	 5597.42	       82347456	    5621.36	    5715.71	    5801.29	    6081.00	           	           	           	           	           	          0	   82347456	   90601648	   99108448	       0.00	           	           	
 2018/08/23	 5589.99	 5647.44	 5581.36	 5629.14	       81967056	    5612.30	    5698.79	    5774.94	    6062.83	           	           	           	           	           	          0	   81967056	   87597816	   94692432	       0.00	           	           	
 2018/08/24	 5621.90	 5648.08	 5601.39	 5615.26	       79513920	    5620.69	    5677.18	    5749.77	    6042.60	           	           	           	           	           	          0	   79513920	   84307944	   92046008	       0.00	           	           	
 2018/08/27	 5616.82	 5725.06	 5616.82	 5725.06	       97441112	    5645.67	    5665.12	    5734.66	    6025.41	           	           	           	           	           	          0	   97441112	   85982616	   91578064	       0.00	           	           	
 2018/08/28	 5725.75	 5741.85	 5711.22	 5734.14	       93664232	    5660.20	    5654.50	    5719.94	    6008.67	           	           	           	           	           	          0	   93664232	   86986752	   90882544	       0.00	           	           	
 2018/08/29	 5730.87	 5730.87	 5693.50	 5709.04	       83946040	    5682.53	    5651.94	    5708.26	    5989.88	           	           	           	           	           	          0	   83946040	   87306472	   88954064	       0.00	           	           	
 2018/08/30	 5702.98	 5714.09	 5618.19	 5620.78	       86894488	    5680.86	    5646.58	    5699.50	    5969.47	           	           	           	           	           	          0	   86894488	   88291960	   87944880	       0.00	           	           	
 2018/08/31	 5608.15	 5616.74	 5554.20	 5564.31	       77114848	    5670.67	    5645.68	    5691.10	    5949.02	           	           	           	           	           	          0	   77114848	   87812144	   86060048	       0.00	           	           	
 2018/09/03	 5555.43	 5561.53	 5477.31	 5561.53	       79400552	    5637.96	    5641.81	    5688.07	    5929.69	           	           	           	           	           	          0	   79400552	   84204032	   85093320	       0.00	           	           	
 2018/09/04	 5555.75	 5630.40	 5550.24	 5622.78	       89342208	    5615.69	    5637.95	    5680.97	    5912.41	           	           	           	           	           	          0	   89342208	   83339632	   85163184	       0.00	           	           	
 2018/09/05	 5612.18	 5631.43	 5545.97	 5546.13	       93186688	    5583.11	    5632.82	    5674.27	    5893.09	           	           	           	           	           	          0	   93186688	   85187760	   86247112	       0.00	           	           	
 2018/09/06	 5529.97	 5582.37	 5504.81	 5527.67	       84910800	    5564.48	    5622.67	    5660.73	    5875.31	           	           	           	           	           	          0	   84910800	   84791024	   86541488	       0.00	           	           	
 2018/09/07	 5528.54	 5597.87	 5502.91	 5538.99	       93231296	    5559.42	    5615.04	    5646.11	    5858.23	           	           	           	           	           	          0	   93231296	   88014304	   87913224	       0.00	           	           	
 2018/09/10	 5533.09	 5533.29	 5431.73	 5435.49	       92774672	    5534.21	    5586.09	    5625.60	    5841.90	           	           	           	           	           	          0	   92774672	   90689136	   87446584	       0.00	           	           	
 2018/09/11	 5429.72	 5470.64	 5403.30	 5447.62	       82121072	    5499.18	    5557.43	    5605.97	    5833.09	           	           	           	           	           	          0	   82121072	   89244904	   86292272	       0.00	           	           	
 2018/09/12	 5444.51	 5479.59	 5426.32	 5445.71	       78567896	    5479.10	    5531.10	    5591.52	    5823.12	           	           	           	           	           	          0	   78567896	   86321136	   85754448	       0.00	           	           	
 2018/09/13	 5476.42	 5501.89	 5420.15	 5490.82	       87371936	    5471.73	    5518.10	    5582.34	    5816.37	           	           	           	           	           	          0	   87371936	   86813376	   85802200	       0.00	           	           	
 2018/09/14	 5493.75	 5498.19	 5436.67	 5438.61	       89456248	    5451.65	    5505.54	    5575.61	    5807.38	           	           	           	           	           	          0	   89456248	   86058368	   87036336	       0.00	           	           	
 2018/09/17	 5418.15	 5418.24	 5343.37	 5359.46	       83078928	    5436.44	    5485.33	    5563.57	    5797.39	           	           	           	           	           	          0	   83078928	   84119216	   87404176	       0.00	           	           	
 2018/09/18	 5344.74	 5448.86	 5340.62	 5448.85	       96217232	    5436.69	    5467.94	    5552.94	    5788.07	           	           	           	           	           	          0	   96217232	   86938448	   88091672	       0.00	           	           	
 2018/09/19	 5439.01	 5534.94	 5429.76	 5505.75	      118110056	    5448.70	    5463.90	    5548.36	    5780.36	           	           	           	           	           	          0	  118110056	   94846880	   90584016	       0.00	           	           	
 2018/09/20	 5498.75	 5518.19	 5480.93	 5487.86	      105085808	    5448.11	    5459.92	    5541.29	    5773.41	           	           	           	           	           	          0	  105085808	   98389656	   92601512	       0.00	           	           	
 2018/09/21	 5493.90	 5550.84	 5472.36	 5547.90	      113560896	    5469.96	    5460.81	    5537.93	    5764.66	           	           	           	           	           	          0	  113560896	  103210584	   94634480	       0.00	           	           	
 2018/09/25	 5520.09	 5547.15	 5503.95	 5530.68	       89307312	    5504.21	    5470.33	    5528.21	    5756.75	           	           	           	           	           	          0	   89307312	  104456256	   94287736	       0.00	           	           	
 2018/09/26	 5530.41	 5573.09	 5521.40	 5548.96	      102924976	    5524.23	    5480.46	    5518.95	    5747.80	           	           	           	           	           	          0	  102924976	  105797808	   96368120	       0.00	           	           	
 2018/09/27	 5545.02	 5545.02	 5456.79	 5456.82	      112261232	    5514.44	    5481.57	    5506.34	    5739.21	           	           	           	           	           	          0	  112261232	  104628048	   99737456	       0.00	           	           	
 2018/09/28	 5459.30	 5504.91	 5453.41	 5504.91	       88889160	    5517.85	    5482.98	    5500.54	    5734.17	           	           	           	           	           	          0	   88889160	  101388720	   99889192	       0.00	           	           	
 2018/10/08	 5426.34	 5428.97	 5322.75	 5327.91	       93302728	    5473.86	    5471.91	    5488.72	    5725.90	           	           	           	           	           	          0	   93302728	   97337088	  100273840	       0.00	           	           	
 2018/10/09	 5335.30	 5376.24	 5307.65	 5337.77	       80728288	    5435.27	    5469.74	    5477.53	    5715.88	           	           	           	           	           	          0	   80728288	   95621272	  100038768	       0.00	           	           	
 2018/10/10	 5340.76	 5364.38	 5301.81	 5347.29	       83841192	    5394.94	    5459.58	    5463.76	    5705.23	           	           	           	           	           	          0	   83841192	   91804520	   98801168	       0.00	           	           	
 2018/10/11	 5192.50	 5194.26	 4921.98	 4954.61	      139330976	    5294.50	    5404.47	    5434.18	    5690.35	           	           	           	           	           	          0	  139330976	   97218464	  100923256	       0.00	           	           	
 2018/10/12	 4905.62	 4934.95	 4724.26	 4911.96	      124352192	    5175.91	    5346.88	    5403.40	    5672.25	           	           	           	           	           	          0	  124352192	  104311072	  102849904	       0.00	           	           	
 2018/10/15	 4919.50	 4960.98	 4842.14	 4848.36	       88014440	    5080.00	    5276.93	    5368.87	    5652.77	           	           	           	           	           	          0	   88014440	  103253416	  100295248	       0.00	           	           	
 2018/10/16	 4845.01	 4879.27	 4724.05	 4751.21	       87973128	    4962.69	    5198.98	    5334.65	    5631.62	           	           	           	           	           	          0	   87973128	  104702384	  100161840	       0.00	           	           	
 2018/10/17	 4799.44	 4829.59	 4682.87	 4787.15	       95119752	    4850.66	    5122.80	    5301.63	    5610.80	           	           	           	           	           	          0	   95119752	  106958096	   99381312	       0.00	           	           	
 2018/10/18	 4758.91	 4758.91	 4628.52	 4637.25	       92920312	    4787.19	    5040.84	    5261.21	    5587.89	           	           	           	           	           	          0	   92920312	   97675960	   97447216	       0.00	           	           	
 2018/10/19	 4565.18	 4729.63	 4541.89	 4727.43	       97996856	    4750.28	    4963.09	    5223.04	    5567.62	           	           	           	           	           	          0	   97996856	   92404896	   98357984	       0.00	           	           	
 2018/10/22	 4766.47	 4993.65	 4766.47	 4953.61	      141541600	    4771.33	    4925.66	    5198.79	    5550.08	           	           	           	           	           	          0	  141541600	  103110328	  103181872	       0.00	           	           	
 2018/10/23	 4949.45	 4972.80	 4858.86	 4885.99	      123296064	    4798.29	    4880.49	    5175.11	    5530.76	           	           	           	           	           	          0	  123296064	  110174928	  107438656	       0.00	           	           	
 2018/10/24	 4866.28	 4935.80	 4848.89	 4889.96	       99778464	    4818.85	    4834.75	    5147.17	    5509.85	           	           	           	           	           	          0	   99778464	  111106664	  109032384	       0.00	           	           	
 2018/10/25	 4749.63	 4864.47	 4721.19	 4855.46	      105801136	    4862.49	    4824.84	    5114.65	    5488.10	           	           	           	           	           	          0	  105801136	  113682816	  105679392	       0.00	           	           	
 2018/10/26	 4881.10	 4930.72	 4859.79	 4877.17	      104409376	    4892.44	    4821.36	    5084.12	    5466.78	           	           	           	           	           	          0	  104409376	  114965328	  103685112	       0.00	           	           	
 2018/10/29	 4861.38	 4861.79	 4787.14	 4809.33	       84193336	    4863.58	    4817.46	    5047.19	    5444.96	           	           	           	           	           	          0	   84193336	  103495672	  103303000	       0.00	           	           	
 2018/10/30	 4800.18	 4882.86	 4745.51	 4862.62	      100539184	    4858.91	    4828.60	    5013.79	    5425.55	           	           	           	           	           	          0	  100539184	   98944304	  104559608	       0.00	           	           	
 2018/10/31	 4868.67	 4958.48	 4867.38	 4934.57	      114320920	    4867.83	    4843.34	    4983.07	    5407.32	           	           	           	           	           	          0	  114320920	  101852784	  106479728	       0.00	           	           	
 2018/11/01	 4957.28	 5026.84	 4954.80	 4959.49	      133281976	    4888.64	    4875.56	    4958.20	    5390.93	           	           	           	           	           	          0	  133281976	  107348960	  110515880	       0.00	           	           	
 2018/11/02	 5011.91	 5090.51	 5011.91	 5090.51	      147214624	    4931.30	    4911.87	    4937.48	    5379.17	           	           	           	           	           	          0	  147214624	  115910016	  115437672	       0.00	           	           	
 2018/11/05	 5087.43	 5151.90	 5062.01	 5133.98	      156648208	    4996.23	    4929.91	    4927.79	    5369.20	           	           	           	           	           	          0	  156648208	  130400984	  116948328	       0.00	           	           	
 2018/11/06	 5120.21	 5138.83	 5071.96	 5138.14	      134664128	    5051.34	    4955.12	    4917.80	    5361.14	           	           	           	           	           	          0	  134664128	  137225952	  118085120	       0.00	           	           	
 2018/11/07	 5135.93	 5181.70	 5120.65	 5125.31	      141554112	    5089.49	    4978.66	    4906.71	    5350.48	           	           	           	           	           	          0	  141554112	  142672608	  122262696	       0.00	           	           	
 2018/11/08	 5148.77	 5169.10	 5110.98	 5115.12	      135433008	    5120.61	    5004.62	    4914.73	    5341.06	           	           	           	           	           	          0	  135433008	  143102816	  125225880	       0.00	           	           	
 2018/11/09	 5097.34	 5138.51	 5084.08	 5107.88	      121796488	    5124.09	    5027.70	    4924.53	    5329.55	           	           	           	           	           	          0	  121796488	  138019184	  126964592	       0.00	           	           	
 2018/11/12	 5105.86	 5255.84	 5103.25	 5255.84	      159280992	    5148.46	    5072.35	    4944.90	    5319.96	           	           	           	           	           	          0	  159280992	  138545744	  134473344	       0.00	           	           	
 2018/11/13	 5204.47	 5388.75	 5193.77	 5359.92	      224019328	    5192.81	    5122.08	    4975.34	    5311.86	           	           	           	           	           	          0	  224019328	  156416784	  146821360	       0.00	           	           	
 2018/11/14	 5358.02	 5429.15	 5350.10	 5364.79	      207080208	    5240.71	    5165.10	    5004.22	    5303.94	           	           	           	           	           	          0	  207080208	  169522016	  156097296	       0.00	           	           	
 2018/11/15	 5368.71	 5463.55	 5367.22	 5463.55	      188397520	    5310.40	    5215.50	    5045.53	    5299.42	           	           	           	           	           	          0	  188397520	  180114912	  161608864	       0.00	           	           	
 2018/11/16	 5472.99	 5550.99	 5464.40	 5527.00	      207123072	    5394.22	    5259.15	    5085.51	    5296.96	           	           	           	           	           	          0	  207123072	  197180208	  167599696	       0.00	           	           	
 2018/11/19	 5528.96	 5550.91	 5478.06	 5550.91	      194171472	    5453.23	    5300.85	    5115.38	    5296.59	           	           	           	           	           	          0	  194171472	  204158304	  171352032	       0.00	           	           	
 2018/11/20	 5505.67	 5522.80	 5395.29	 5397.92	      184918064	    5460.83	    5326.82	    5140.97	    5293.22	           	           	           	           	           	          0	  184918064	  196338064	  176377424	       0.00	           	           	
 2018/11/21	 5338.08	 5443.29	 5329.48	 5443.29	      157797968	    5476.53	    5358.62	    5168.64	    5289.58	           	           	           	           	           	          0	  157797968	  186481616	  178001808	       0.00	           	           	
 2018/11/22	 5455.94	 5478.15	 5430.01	 5452.48	      147650240	    5474.32	    5392.36	    5198.49	    5287.17	           	           	           	           	           	          0	  147650240	  178332160	  179223536	       0.00	           	           	
 2018/11/23	 5443.69	 5445.51	 5200.16	 5215.79	      173609552	    5412.08	    5403.15	    5215.42	    5280.28	           	           	           	           	           	          0	  173609552	  171629456	  184404832	       0.00	           	           	
 2018/11/26	 5205.74	 5258.19	 5183.53	 5209.58	      120345928	    5343.81	    5398.52	    5235.43	    5273.52	           	           	           	           	           	          0	  120345928	  156864352	  180511344	       0.00	           	           	
 2018/11/27	 5238.30	 5272.78	 5213.36	 5252.00	      120596440	    5314.63	    5387.73	    5254.90	    5265.63	           	           	           	           	           	          0	  120596440	  144000032	  170169056	       0.00	           	           	
 2018/11/28	 5251.02	 5310.40	 5173.77	 5310.40	      137124864	    5288.05	    5382.29	    5273.69	    5258.57	           	           	           	           	           	          0	  137124864	  139865408	  163173520	       0.00	           	           	
 2018/11/29	 5327.04	 5337.54	 5181.68	 5181.68	      143136320	    5233.89	    5354.10	    5284.80	    5249.78	           	           	           	           	           	          0	  143136320	  138962624	  158647392	       0.00	           	           	
 2018/11/30	 5164.30	 5214.72	 5097.53	 5208.28	      123294752	    5232.39	    5322.23	    5290.69	    5242.91	           	           	           	           	           	          0	  123294752	  128899664	  150264560	       0.00	           	           	
 2018/12/03	 5321.45	 5394.05	 5306.94	 5372.87	      166540992	    5265.05	    5304.43	    5302.64	    5239.72	           	           	           	           	           	          0	  166540992	  138138656	  147501504	       0.00	           	           	
 2018/12/04	 5365.19	 5418.75	 5354.96	 5418.72	      155485728	    5298.39	    5306.51	    5316.67	    5237.33	           	           	           	           	           	          0	  155485728	  145116528	  144558272	       0.00	           	           	
 2018/12/05	 5314.72	 5407.24	 5297.76	 5374.81	      150535600	    5311.27	    5299.66	    5329.14	    5233.20	           	           	           	           	           	          0	  150535600	  147798672	  143832032	       0.00	           	           	
 2018/12/06	 5357.54	 5367.42	 5277.18	 5283.50	      136938864	    5331.64	    5282.76	    5337.56	    5228.83	           	           	           	           	           	          0	  136938864	  146559184	  142760912	       0.00	           	           	
 2018/12/07	 5289.51	 5308.94	 5260.89	 5286.26	      111830160	    5347.23	    5289.81	    5346.48	    5224.80	           	           	           	           	           	          0	  111830160	  144266272	  136582976	       0.00	           	           	
 2018/12/10	 5253.35	 5260.56	 5202.89	 5220.56	      105437952	    5316.77	    5290.91	    5344.72	    5219.49	           	           	           	           	           	          0	  105437952	  132045672	  135092176	       0.00	           	           	
 2018/12/11	 5232.03	 5266.56	 5229.50	 5266.56	      102876832	    5286.34	    5292.36	    5340.05	    5216.68	           	           	           	           	           	          0	  102876832	  121523888	  133320216	       0.00	           	           	
 2018/12/12	 5278.65	 5288.53	 5251.63	 5266.31	      107593104	    5264.64	    5287.96	    5335.12	    5213.66	           	           	           	           	           	          0	  107593104	  112935384	  130367024	       0.00	           	           	
 2018/12/13	 5274.30	 5340.95	 5245.38	 5313.25	      127452384	    5270.59	    5301.11	    5327.61	    5211.45	           	           	           	           	           	          0	  127452384	  111038080	  128798640	       0.00	           	           	
 2018/12/14	 5305.32	 5305.43	 5175.17	 5179.40	      128408760	    5249.22	    5298.22	    5310.23	    5206.26	           	           	           	           	           	          0	  128408760	  114353816	  129310056	       0.00	           	           	
 2018/12/17	 5158.81	 5174.98	 5105.42	 5172.89	      103999792	    5239.68	    5278.23	    5291.33	    5201.83	           	           	           	           	           	          0	  103999792	  114066176	  123055912	       0.00	           	           	
 2018/12/18	 5148.34	 5181.28	 5091.06	 5138.29	      103343120	    5214.03	    5250.18	    5278.35	    5198.15	           	           	           	           	           	          0	  103343120	  114159440	  117841648	       0.00	           	           	
 2018/12/19	 5141.85	 5146.70	 5067.08	 5075.08	       98513512	    5175.78	    5220.21	    5259.94	    5191.92	           	           	           	           	           	          0	   98513512	  112343528	  112639448	       0.00	           	           	
 2018/12/20	 5063.51	 5103.35	 5049.93	 5096.77	       98796472	    5132.49	    5201.54	    5242.15	    5185.10	           	           	           	           	           	          0	   98796472	  106612336	  108825200	       0.00	           	           	
 2018/12/21	 5080.37	 5087.12	 5023.97	 5059.08	       93220008	    5108.42	    5178.82	    5234.31	    5177.95	           	           	           	           	           	          0	   93220008	   99574576	  106964184	       0.00	           	           	
 2018/12/24	 5053.66	 5103.33	 5042.00	 5103.33	       88205008	    5094.51	    5167.10	    5229.00	    5170.54	           	           	           	           	           	          0	   88205008	   96415632	  105240896	       0.00	           	           	
 2018/12/25	 5058.58	 5058.64	 4929.29	 5050.25	      122592272	    5076.90	    5145.46	    5218.91	    5162.54	           	           	           	           	           	          0	  122592272	  100265456	  107212440	       0.00	           	           	
 2018/12/26	 5046.09	 5072.15	 5032.77	 5043.91	      106668856	    5070.67	    5123.23	    5205.59	    5154.12	           	           	           	           	           	          0	  106668856	  101896520	  107120016	       0.00	           	           	
 2018/12/27	 5103.19	 5116.07	 4964.24	 4964.24	      111380728	    5044.16	    5088.32	    5194.72	    5145.91	           	           	           	           	           	          0	  111380728	  104413368	  105512848	       0.00	           	           	
 2018/12/28	 4968.48	 5000.77	 4938.10	 4975.17	       96551472	    5027.38	    5067.90	    5183.06	    5137.08	           	           	           	           	           	          0	   96551472	  105079664	  102327128	       0.00	           	           	
 2019/01/02	 4986.64	 4995.60	 4959.69	 4969.80	       89200720	    5000.67	    5047.59	    5162.91	    5131.11	           	           	           	           	           	          0	   89200720	  105278808	  100847216	       0.00	           	           	
 2019/01/03	 4967.49	 5010.59	 4944.28	 4945.61	      106033368	    4979.75	    5028.32	    5139.25	    5124.58	           	           	           	           	           	          0	  106033368	  101967024	  101116240	       0.00	           	           	
 2019/01/04	 4901.39	 5072.21	 4884.75	 5072.21	      134708800	    4985.41	    5028.04	    5124.12	    5119.99	           	           	           	           	           	          0	  134708800	  107575024	  104735776	       0.00	           	           	
 2019/01/07	 5101.55	 5189.89	 5098.24	 5184.98	      152793472	    5029.55	    5036.86	    5119.20	    5123.83	           	           	           	           	           	          0	  152793472	  115857576	  110135472	       0.00	           	           	
 2019/01/08	 5181.26	 5189.66	 5156.62	 5180.10	      148943232	    5070.54	    5048.96	    5113.89	    5128.30	           	           	           	           	           	          0	  148943232	  126335912	  115707792	       0.00	           	           	
 2019/01/09	 5184.10	 5257.24	 5178.18	 5194.47	      171347440	    5115.47	    5058.07	    5112.59	    5134.07	           	           	           	           	           	          0	  171347440	  142765264	  124022032	       0.00	           	           	
 2019/01/10	 5190.85	 5225.36	 5173.45	 5187.94	      148553296	    5163.94	    5071.84	    5108.65	    5141.35	           	           	           	           	           	          0	  148553296	  151269248	  126618128	       0.00	           	           	
 2019/01/11	 5188.70	 5233.37	 5178.61	 5233.33	      144728992	    5196.16	    5090.79	    5107.00	    5148.78	           	           	           	           	           	          0	  144728992	  153273296	  130424152	       0.00	           	           	
 2019/01/14	 5232.84	 5238.46	 5196.15	 5212.11	      141249120	    5201.59	    5115.57	    5101.95	    5158.37	           	           	           	           	           	          0	  141249120	  150964416	  133410992	       0.00	           	           	
 2019/01/15	 5200.42	 5262.73	 5186.44	 5262.73	      144557616	    5218.12	    5144.33	    5106.11	    5167.29	           	           	           	           	           	          0	  144557616	  150087296	  138211616	       0.00	           	           	
 2019/01/16	 5260.29	 5278.94	 5242.32	 5246.57	      139034960	    5228.54	    5172.00	    5109.80	    5172.17	           	           	           	           	           	          0	  139034960	  143624800	  143195040	       0.00	           	           	
 2019/01/17	 5240.43	 5244.33	 5188.06	 5194.02	      137832288	    5229.75	    5196.85	    5112.58	    5177.30	           	           	           	           	           	          0	  137832288	  141480608	  146374944	       0.00	           	           	
 2019/01/18	 5194.79	 5222.50	 5164.39	 5211.90	      132494640	    5225.47	    5210.82	    5119.43	    5182.67	           	           	           	           	           	          0	  132494640	  139033728	  146153504	       0.00	           	           	
 2019/01/21	 5217.61	 5258.26	 5215.01	 5243.27	      123660272	    5231.70	    5216.64	    5126.75	    5189.13	           	           	           	           	           	          0	  123660272	  135515952	  143240192	       0.00	           	           	
 2019/01/22	 5241.46	 5241.46	 5179.88	 5196.67	      123228496	    5218.49	    5218.30	    5133.63	    5194.46	           	           	           	           	           	          0	  123228496	  131250136	  140668720	       0.00	           	           	
 2019/01/23	 5184.16	 5212.60	 5174.23	 5212.54	      115865048	    5211.68	    5220.11	    5139.09	    5201.18	           	           	           	           	           	          0	  115865048	  126616144	  135120480	       0.00	           	           	
 2019/01/24	 5217.10	 5250.17	 5195.16	 5234.89	      130366032	    5219.85	    5224.80	    5148.32	    5207.38	           	           	           	           	           	          0	  130366032	  125122904	  133301744	       0.00	           	           	
 2019/01/25	 5235.22	 5244.42	 5193.81	 5194.52	      137063376	    5216.38	    5220.92	    5155.85	    5211.71	           	           	           	           	           	          0	  137063376	  126036648	  132535192	       0.00	           	           	
 2019/01/28	 5219.19	 5230.62	 5148.64	 5153.44	      127767240	    5198.41	    5215.06	    5165.31	    5214.95	           	           	           	           	           	          0	  127767240	  126858048	  131187008	       0.00	           	           	
 2019/01/29	 5134.02	 5134.19	 4971.26	 5046.68	      134951376	    5168.41	    5193.45	    5168.89	    5214.22	           	           	           	           	           	          0	  134951376	  129202608	  130226384	       0.00	           	           	
